 1.70771389e-03  4.99431565e+01  1.70771389e-03  1.75320787e+00  1.70771389e-03  1.76327667e+00  1.70771389e-03  8.32392879e+00  1.70771389e-03  1.38270070e-01  1.70771389e-03  1.92129506e+00  1.70771389e-03  2.12524070e-03  1.70771389e-03  4.99569275e-11  1.70771389e-03  1.33203940e-04  1.70771389e-03  8.32384555e-05  1.70771389e-03  8.30081441e-04 
 2.46260871e-03  4.99180821e+01  2.46260871e-03  2.50703913e+00  2.46260871e-03  2.51694215e+00  2.46260871e-03  8.31974967e+00  2.46260871e-03  1.97747936e-01  2.46260871e-03  1.92126225e+00  2.46260871e-03  2.12417370e-03  2.46260871e-03  4.99315034e-11  2.46260871e-03  1.33120552e-04  2.46260871e-03  8.31966648e-05  2.46260871e-03  8.28672236e-04 
 3.46260871e-03  4.98849157e+01  3.46260871e-03  3.48657076e+00  3.46260871e-03  3.49625838e+00  3.46260871e-03  8.31422190e+00  3.46260871e-03  2.75022672e-01  3.46260871e-03  1.92121883e+00  3.46260871e-03  2.12276237e-03  3.46260871e-03  4.98983077e-11  3.46260871e-03  1.33010253e-04  3.46260871e-03  8.31413876e-05  3.46260871e-03  8.26831550e-04 
 4.46260871e-03  4.86338424e+01  4.46260871e-03  4.43511410e+00  4.46260871e-03  4.44439736e+00  4.46260871e-03  8.10570795e+00  4.46260871e-03  3.49608932e-01  4.46260871e-03  1.91955411e+00  4.46260871e-03  2.06952521e-03  4.46260871e-03  2.43674471e-01  4.46260871e-03  1.28849806e-04  4.46260871e-03  8.10562690e-05  4.46260871e-03  8.04737225e-04 
 5.46260871e-03  4.31819107e+01  5.46260871e-03  5.30136829e+00  5.46260871e-03  5.30941012e+00  5.46260871e-03  7.19704509e+00  5.46260871e-03  4.17140296e-01  5.46260871e-03  1.91162057e+00  5.46260871e-03  1.83752811e-03  5.46260871e-03  8.40629237e-01  5.46260871e-03  1.10723357e-04  5.46260871e-03  7.19697312e-05  5.46260871e-03  7.12746173e-04 
 6.46260871e-03  3.54850301e+01  6.46260871e-03  6.01683507e+00  6.46260871e-03  6.02310257e+00  6.46260871e-03  5.91422097e+00  6.46260871e-03  4.72504617e-01  6.46260871e-03  1.89790594e+00  6.46260871e-03  1.51000128e-03  6.46260871e-03  6.93554920e-01  6.46260871e-03  8.51476231e-05  6.46260871e-03  5.91416183e-05  6.46260871e-03  5.83542092e-04 
 7.46260871e-03  2.91443975e+01  7.46260871e-03  6.57030041e+00  7.46260871e-03  6.57510222e+00  7.46260871e-03  4.85744006e+00  7.46260871e-03  5.15234664e-01  7.46260871e-03  1.88311155e+00  7.46260871e-03  1.24018713e-03  7.46260871e-03  5.70329070e-01  7.46260871e-03  6.40989201e-05  7.46260871e-03  4.85739149e-05  7.46260871e-03  4.77152714e-04 
 8.46260871e-03  2.39323801e+01  8.46260871e-03  6.99057984e+00  8.46260871e-03  6.99418363e+00  8.46260871e-03  3.98876325e+00  8.46260871e-03  5.47627053e-01  8.46260871e-03  1.86677723e+00  8.46260871e-03  1.01839915e-03  8.46260871e-03  4.68612935e-01  8.46260871e-03  4.68211722e-05  8.46260871e-03  3.98872337e-05  8.46260871e-03  3.89745884e-04 
 9.46260871e-03  1.96506993e+01  9.46260871e-03  7.30210638e+00  9.46260871e-03  7.30473313e+00  9.46260871e-03  3.27514384e+00  9.46260871e-03  5.71581972e-01  9.46260871e-03  1.84815424e+00  9.46260871e-03  8.36199969e-04  9.46260871e-03  3.84903324e-01  9.46260871e-03  3.26578320e-05  9.46260871e-03  3.27511109e-05  9.46260871e-03  3.17985288e-04 
 1.04626087e-02  1.61342686e+01  1.04626087e-02  7.52500997e+00  1.04626087e-02  7.52684129e+00  1.04626087e-02  2.68906718e+00  1.04626087e-02  5.88662655e-01  1.04626087e-02  1.82551419e+00  1.04626087e-02  6.86564623e-04  1.04626087e-02  3.16089577e-01  1.04626087e-02  2.10687050e-05  1.04626087e-02  2.68904029e-05  1.04626087e-02  2.59093433e-04 
 1.14626087e-02  1.32467584e+01  1.14626087e-02  7.67582759e+00  1.14626087e-02  7.67701261e+00  1.14626087e-02  2.20781146e+00  1.14626087e-02  6.00153102e-01  1.14626087e-02  1.79504344e+00  1.14626087e-02  5.63691847e-04  1.14626087e-02  2.59551432e-01  1.14626087e-02  1.16216137e-05  1.14626087e-02  2.20778939e-05  1.14626087e-02  2.10776755e-04 
 1.24626087e-02  1.08759037e+01  1.24626087e-02  7.76813233e+00  1.24626087e-02  7.76879340e+00  1.24626087e-02  1.81266572e+00  1.24626087e-02  6.07107128e-01  1.24626087e-02  1.73993959e+00  1.24626087e-02  4.62804413e-04  1.24626087e-02  2.13112878e-01  1.24626087e-02  4.04036195e-06  1.24626087e-02  1.81264760e-05  1.24626087e-02  1.71146609e-04 
