 5.94133876e-03  4.02040849e+00  5.94133876e-03  4.02042058e+00  5.94133876e-03  4.02042058e+00  5.94133876e-03  6.70068082e-01  5.94133876e-03  4.68976240e-02  5.94133876e-03  9.90039699e-01  5.94133876e-03  1.71081212e-04  5.94133876e-03  4.32638941e-04  5.94133876e-03  3.04036785e-12  5.94133876e-03  6.70068082e-06  5.94133876e-03  6.62251811e-05 
 6.94133876e-03  4.01465460e+00  6.94133876e-03  4.01464212e+00  6.94133876e-03  4.01464212e+00  6.94133876e-03  6.69109099e-01  6.94133876e-03  5.25165233e-02  6.94133876e-03  9.89901083e-01  6.94133876e-03  1.70836366e-04  6.94133876e-03  2.22614029e-04  6.94133876e-03  3.03475258e-12  6.94133876e-03  6.69109099e-06  6.94133876e-03  6.60356345e-05 
 7.94133876e-03  4.01049481e+00  7.94133876e-03  4.01050375e+00  7.94133876e-03  4.01050375e+00  7.94133876e-03  6.68415802e-01  7.94133876e-03  5.80068117e-02  7.94133876e-03  9.89801307e-01  7.94133876e-03  1.70659354e-04  7.94133876e-03  1.14615651e-04  7.94133876e-03  3.03069256e-12  7.94133876e-03  6.68415802e-06  7.94133876e-03  6.58748000e-05 
 8.94133876e-03  4.00718418e+00  8.94133876e-03  4.00717019e+00  8.94133876e-03  4.00717019e+00  8.94133876e-03  6.67864029e-01  8.94133876e-03  6.33732601e-02  8.94133876e-03  9.89721520e-01  8.94133876e-03  1.70518476e-04  8.94133876e-03  5.34276426e-05  8.94133876e-03  3.02746172e-12  8.94133876e-03  6.67864029e-06  8.94133876e-03  6.57301819e-05 
 9.94133876e-03  4.00435067e+00  9.94133876e-03  4.00435859e+00  9.94133876e-03  4.00435859e+00  9.94133876e-03  6.67391778e-01  9.94133876e-03  6.86196163e-02  9.94133876e-03  9.89653006e-01  9.94133876e-03  1.70397901e-04  9.94133876e-03  1.97473681e-05  9.94133876e-03  3.02469672e-12  9.94133876e-03  6.67391778e-06  9.94133876e-03  6.55955175e-05 
 1.09413388e-02  4.00177080e+00  1.09413388e-02  4.00175644e+00  1.09413388e-02  4.00175644e+00  1.09413388e-02  6.66961800e-01  1.09413388e-02  7.37490569e-02  1.09413388e-02  9.89590731e-01  1.09413388e-02  1.70288119e-04  1.09413388e-02  3.20675392e-06  1.09413388e-02  3.02217914e-12  1.09413388e-02  6.66961800e-06  1.09413388e-02  6.54670291e-05 
 1.19413388e-02  3.99929208e+00  1.19413388e-02  3.99929972e+00  1.19413388e-02  3.99929972e+00  1.19413388e-02  6.66548680e-01  1.19413388e-02  7.87643804e-02  1.19413388e-02  9.89530634e-01  1.19413388e-02  1.70182642e-04  1.19413388e-02  4.00957045e-12  1.19413388e-02  3.01976051e-12  1.19413388e-02  6.66548680e-06  1.19413388e-02  6.53421284e-05 
 1.29413388e-02  3.99683175e+00  1.29413388e-02  3.99681747e+00  1.29413388e-02  3.99681747e+00  1.29413388e-02  6.66138626e-01  1.29413388e-02  8.36681313e-02  1.29413388e-02  9.89470201e-01  1.29413388e-02  1.70077947e-04  1.29413388e-02  4.00711408e-12  1.29413388e-02  3.01736062e-12  1.29413388e-02  6.66138626e-06  1.29413388e-02  6.52193937e-05 
 1.39413388e-02  3.99437375e+00  1.39413388e-02  3.99438128e+00  1.39413388e-02  3.99438128e+00  1.39413388e-02  6.65728959e-01  1.39413388e-02  8.84627184e-02  1.39413388e-02  9.89410551e-01  1.39413388e-02  1.69973351e-04  1.39413388e-02  4.00468547e-12  1.39413388e-02  3.01496226e-12  1.39413388e-02  6.65728959e-06  1.39413388e-02  6.50985172e-05 
 1.49413388e-02  3.99191806e+00  1.49413388e-02  3.99190389e+00  1.49413388e-02  3.99190389e+00  1.49413388e-02  6.65319677e-01  1.49413388e-02  9.31504852e-02  1.49413388e-02  9.89351075e-01  1.49413388e-02  1.69868854e-04  1.49413388e-02  4.00221523e-12  1.49413388e-02  3.01256605e-12  1.49413388e-02  6.65319677e-06  1.49413388e-02  6.49794596e-05 
 1.59413388e-02  3.98946467e+00  1.59413388e-02  3.98947209e+00  1.59413388e-02  3.98947209e+00  1.59413388e-02  6.64910778e-01  1.59413388e-02  9.77337252e-02  1.59413388e-02  9.89291343e-01  1.59413388e-02  1.69764454e-04  1.59413388e-02  3.99975886e-12  1.59413388e-02  3.01017238e-12  1.59413388e-02  6.64910778e-06  1.59413388e-02  6.48621823e-05 
 1.69413388e-02  3.98701354e+00  1.69413388e-02  3.98699947e+00  1.69413388e-02  3.98699947e+00  1.69413388e-02  6.64502257e-01  1.69413388e-02  1.02214683e-01  1.69413388e-02  9.89232207e-01  1.69413388e-02  1.69660151e-04  1.69413388e-02  3.99731637e-12  1.69413388e-02  3.00778041e-12  1.69413388e-02  6.64502257e-06  1.69413388e-02  6.47466476e-05 
 1.79413388e-02  3.98456467e+00  1.79413388e-02  3.98457200e+00  1.79413388e-02  3.98457200e+00  1.79413388e-02  6.64094111e-01  1.79413388e-02  1.06595554e-01  1.79413388e-02  9.89172428e-01  1.79413388e-02  1.69555943e-04  1.79413388e-02  3.99484612e-12  1.79413388e-02  3.00539131e-12  1.79413388e-02  6.64094111e-06  1.79413388e-02  6.46328186e-05 
 1.89413388e-02  3.98211803e+00  1.89413388e-02  3.98210407e+00  1.89413388e-02  3.98210407e+00  1.89413388e-02  6.63686339e-01  1.89413388e-02  1.10878487e-01  1.89413388e-02  9.89112239e-01  1.89413388e-02  1.69451831e-04  1.89413388e-02  3.99240363e-12  1.89413388e-02  3.00300486e-12  1.89413388e-02  6.63686339e-06  1.89413388e-02  6.45206591e-05 
 1.99413388e-02  3.97967362e+00  1.99413388e-02  3.97968085e+00  1.99413388e-02  3.97968085e+00  1.99413388e-02  6.63278936e-01  1.99413388e-02  1.15065586e-01  1.99413388e-02  9.89052523e-01  1.99413388e-02  1.69347814e-04  1.99413388e-02  3.98996114e-12  1.99413388e-02  3.00062017e-12  1.99413388e-02  6.63278936e-06  1.99413388e-02  6.44101339e-05 
 2.09413388e-02  3.97723141e+00  2.09413388e-02  3.97721755e+00  2.09413388e-02  3.97721755e+00  2.09413388e-02  6.62871901e-01  2.09413388e-02  1.19158908e-01  2.09413388e-02  9.88992618e-01  2.09413388e-02  1.69243890e-04  2.09413388e-02  3.98751865e-12  2.09413388e-02  2.99823785e-12  2.09413388e-02  6.62871901e-06  2.09413388e-02  6.43012083e-05 
